Date,Open,High,Low,Close,Volume
17-Sep-14,540.63,542.16,536.13,536.72,170505
16-Sep-14,528.25,543.06,528.25,540.85,206638
15-Sep-14,530.25,532.16,529.95,530.57,123676
12-Sep-14,529.84,530.95,526.38,530,153573
11-Sep-14,526.12,531.76,525.84,530.33,165950
10-Sep-14,528.04,531.86,526.39,527.36,217650
9-Sep-14,533.96,534.23,527.59,528.13,200136
8-Sep-14,535.83,538.57,533.26,536,105219
5-Sep-14,535.91,539.15,534.56,538.04,154121
4-Sep-14,537.21,538.38,534.67,534.97,143970
3-Sep-14,538.11,539.86,534.97,537.13,106793
2-Sep-14,534.67,541.8,534.67,536.56,212450
29-Aug-14,540.41,540.41,537.33,538.84,130509
28-Aug-14,535.09,540,533.59,538.77,102482
27-Aug-14,537.83,539.5,535.02,538.48,158849
26-Aug-14,542,542,535,535.95,169000
25-Aug-14,539,543.63,537.47,540.93,85354
22-Aug-14,538.42,539.39,536.45,537.46,161567
21-Aug-14,538.06,541.07,536.26,537.78,145125
20-Aug-14,536.83,538.7,531.46,537.96,177550
19-Aug-14,534.23,539.24,533.26,536.84,115837
18-Aug-14,531,534.16,529.55,533.9,126546
15-Aug-14,533.85,535.8,527.02,529.03,148722
14-Aug-14,526.34,533.07,524.43,530.67,163085
13-Aug-14,526.39,526.39,520.17,524.03,140488
12-Aug-14,523.92,526.79,520.02,524.58,116300
11-Aug-14,528.67,528.67,524.99,525.47,86705
8-Aug-14,519.78,526.31,516.47,525.99,162004
7-Aug-14,520.3,521.77,515.99,517.26,203005
6-Aug-14,516.35,522.96,515.53,519.6,133244
5-Aug-14,516.4,524,515.18,518.07,173714
4-Aug-14,514.38,521.76,514.1,519.49,115305
1-Aug-14,515.07,520.23,512.04,514.41,177767
31-Jul-14,523.8,523.8,516.8,517.03,284707
30-Jul-14,510.31,523.25,510.31,521.84,261853
29-Jul-14,512.28,514.81,509.95,510.04,170732
28-Jul-14,513.77,517.42,512.81,513.22,133894
25-Jul-14,518.91,518.91,513.31,514.57,149134
24-Jul-14,511.64,516.76,510.54,514.82,242043
23-Jul-14,510.22,512.34,506.46,507.72,263759
22-Jul-14,514.96,515.27,505.32,511.92,332518
21-Jul-14,520.56,521.99,513.17,515.17,220565
18-Jul-14,521.2,523.09,517.23,520.56,345585
17-Jul-14,528,531.27,523.51,524.69,149036
16-Jul-14,535.87,535.87,529.2,531.82,236454
15-Jul-14,531.98,534.32,528.4,533.51,251764
14-Jul-14,536.71,536.71,533.04,533.66,105174
11-Jul-14,534.02,534.56,528.5,533.45,109570
10-Jul-14,535.27,538.35,532,534.02,132362
9-Jul-14,535.15,539.61,534.47,538.66,168428
8-Jul-14,535.51,537.84,534.32,535.11,205732
7-Jul-14,539.4,540.49,536.14,538.24,185591
3-Jul-14,537.43,540.4,536.11,539.46,139233
2-Jul-14,534.84,537.79,532.85,535.31,191873
1-Jul-14,537,538.25,534.53,536.82,159164
30-Jun-14,533,536.45,532.26,536.24,195676
27-Jun-14,530.57,535.51,528.91,535.32,167668
26-Jun-14,530,532.65,526.75,532.4,120251
25-Jun-14,528.76,532.3,526.52,532,137183
24-Jun-14,530.43,533.7,529.05,530.67,157336
23-Jun-14,531,534.05,529.02,532.94,195342
20-Jun-14,531.11,533.06,526.8,530.79,348800
19-Jun-14,529.21,530,526.71,527.99,135479
18-Jun-14,525.32,527.25,521.38,526.98,189265
17-Jun-14,523.31,525.4,521,524.34,104715
16-Jun-14,523.49,525.89,520.93,524.81,140229
13-Jun-14,523.15,525.24,520.25,523.1,192456
12-Jun-14,529.37,529.37,520.81,524.37,248019
11-Jun-14,531.68,532.88,526.4,529.1,269859
10-Jun-14,532.73,533.72,530.57,532.48,108722
9-Jun-14,538.42,540.36,532.51,532.57,233745
6-Jun-14,540.1,541.58,536.83,540.78,136594
5-Jun-14,541.09,541.09,536.5,537.94,213942
4-Jun-14,530.1,541.44,526.06,541.15,258986
3-Jun-14,527.4,532.02,526.37,528.11,217989
2-Jun-14,532.5,532.99,529.34,531.43,191432
30-May-14,527.12,533.3,525.47,532.5,246182
29-May-14,533.66,535,525.08,527.47,228728
28-May-14,522.06,534.38,522.06,533.34,367006
27-May-14,541,546.7,520.25,520.25,519546
23-May-14,543.73,544.47,538.9,540.9,257657
22-May-14,534.92,544.5,534.92,541.66,296293
21-May-14,534.84,535.53,528,534.87,157815
20-May-14,531.25,532.24,526.39,528.74,147638
19-May-14,525.33,533.23,525.33,532.76,153379
16-May-14,519,530.6,519,527.02,341567
15-May-14,530.37,530.37,516.79,524.28,232009
14-May-14,532.63,532.99,526.87,529.4,219828
13-May-14,543.78,546.7,532.22,533.11,244794
12-May-14,538.79,544.88,537.21,543.38,194158
9-May-14,529,536.09,526.69,535.92,157037
8-May-14,523.84,532.68,522,530.86,214423
7-May-14,527,528.88,521.98,524.6,143260
6-May-14,534.95,534.95,522.35,526.73,157334
5-May-14,529.25,531.04,525.03,530.06,131550
2-May-14,527.82,534.58,526.76,529.54,150158
1-May-14,529.12,534.43,525.21,526.79,200689
30-Apr-14,534.84,534.84,528.72,533.89,284560
29-Apr-14,533.04,534.99,529.04,529.62,151055
28-Apr-14,525.08,534,520.83,531.45,296991
25-Apr-14,525.12,525.58,520.98,522.32,201007
24-Apr-14,525,527.08,521.25,525.88,193498
23-Apr-14,522.81,527.74,521.68,526.25,211503
22-Apr-14,521.28,523.56,518.11,521.55,249261
21-Apr-14,514.69,520.54,514.01,519.4,132133
17-Apr-14,519.93,523.64,515.47,516.16,205825
16-Apr-14,522,523.17,517.8,522.14,190125
15-Apr-14,516.34,521.51,510.33,519.7,287562
14-Apr-14,513.44,518,510.19,515.28,299647
11-Apr-14,511,517.41,510.25,511.28,352519
10-Apr-14,528.2,528.94,513.5,514.59,287513
9-Apr-14,528.96,531.04,522.62,527.46,221920
8-Apr-14,517.34,525.52,513.41,525.48,309964
7-Apr-14,523.31,527.59,517.06,519,317710
4-Apr-14,535,536.38,523.84,526.12,283695
3-Apr-14,534.96,538.69,533.01,535.61,182392
2-Apr-14,535.5,537.93,533.1,535.47,232723
1-Apr-14,539.95,541,534.91,536.54,306513
31-Mar-14,528.43,538.05,524.51,537.1,424978
28-Mar-14,528.64,529.69,525.35,527.44,296140
27-Mar-14,522.31,527.16,519.6,525.71,200139
26-Mar-14,528.8,530.93,522.21,522.75,213902
25-Mar-14,534.39,537,527.01,528.9,289772
24-Mar-14,536.58,539.47,527.51,530.39,158839
21-Mar-14,540,540.99,533.99,536.86,256289
20-Mar-14,532.52,534.75,528,533,235061
19-Mar-14,537.06,539.12,529.66,533.36,237208
18-Mar-14,538.62,541.89,536.61,538.35,211922
17-Mar-14,536.86,540.54,534.8,539.45,174927
14-Mar-14,529.41,535.63,526.6,533.25,319259
13-Mar-14,543.19,544.7,528.38,528.74,391551
12-Mar-14,539.64,541.39,536.46,540.91,210258
11-Mar-14,540.64,545.65,538.42,539.98,267428
10-Mar-14,541.96,544.13,539.52,541.63,232955
7-Mar-14,544.6,544.6,538.85,541.99,348633
6-Mar-14,545,546.03,540.6,541.5,390450
5-Mar-14,539.71,546.77,539.04,543.84,606692
4-Mar-14,546.97,546.97,525.01,538.56,720466
3-Mar-14,536.54,543.68,536,541.23,383254
28-Feb-14,537.8,541.74,534.68,538.44,350029
27-Feb-14,534.78,538.92,531.07,538.46,260146
26-Feb-14,540.04,545.43,532.4,535.04,409864
25-Feb-14,549.85,549.85,538.16,539.3,263473
24-Feb-14,544.9,544.9,540.06,542.21,220830
21-Feb-14,534.06,540.75,533.42,538.96,365440
20-Feb-14,538.22,539.5,535.16,538.59,280675
19-Feb-14,539.51,543.83,535.75,536.34,259584
18-Feb-14,540.88,544.58,538.55,542,370000
14-Feb-14,544.38,544.38,537.54,539.08,342873
13-Feb-14,540,544,536,540.8,325569
12-Feb-14,561.62,561.62,536.33,542.07,390792
11-Feb-14,530.5,539.2,526.12,536.12,303155
10-Feb-14,531.45,534.61,523.13,526.43,548290
7-Feb-14,517.41,537.47,517.17,534.4,718455
6-Feb-14,493.01,518.81,493.01,517.16,606762
5-Feb-14,482.02,488.26,481.53,487.32,234452
4-Feb-14,484.39,488.07,481.3,486.19,375952
3-Feb-14,496.94,498.04,481.74,483.06,402019
31-Jan-14,494.72,497.89,494.11,495.06,347082
30-Jan-14,492.86,500.48,492.86,498.92,317119
29-Jan-14,498.95,501.42,492.32,492.94,307720
28-Jan-14,503.8,507.79,499.45,501.03,331973
27-Jan-14,508.99,508.99,496.72,503.6,521641
24-Jan-14,499,506.46,498.2,499.25,447509
