Date,Open,High,Low,Close,Volume
20-Dec-13,117.94,119.05,117.69,118.53,3007216
19-Dec-13,117.97,118.44,117.25,117.99,2339343
18-Dec-13,117.82,118.60,115.85,118.50,3168050
17-Dec-13,118.17,118.36,117.02,117.55,1724393
16-Dec-13,118.00,118.90,117.53,118.00,2069632
13-Dec-13,119.05,119.05,117.41,117.91,1722740
12-Dec-13,118.22,119.40,118.10,118.22,2023730
11-Dec-13,118.06,120.30,116.97,118.57,6113552
10-Dec-13,121.46,121.48,119.97,120.04,3170567
9-Dec-13,122.63,122.84,121.38,121.66,2193212
6-Dec-13,122.00,122.15,121.02,122.06,1736801
5-Dec-13,121.50,122.35,120.50,120.95,3329382
4-Dec-13,123.26,124.46,122.36,122.97,1644123
3-Dec-13,123.72,123.97,122.97,123.82,1768018
2-Dec-13,125.66,125.69,123.45,123.69,1444905
29-Nov-13,125.70,126.03,125.14,125.43,725417
27-Nov-13,125.65,125.89,125.20,125.38,873630
26-Nov-13,125.21,126.12,125.04,125.18,1598019
25-Nov-13,125.67,126.12,124.90,125.17,1391904
22-Nov-13,124.26,125.35,124.00,125.21,1502250
21-Nov-13,122.95,124.20,122.31,123.89,1164216
20-Nov-13,124.00,124.21,122.43,122.76,1135897
19-Nov-13,123.54,124.10,123.12,123.63,1233576
18-Nov-13,124.66,124.66,122.92,123.31,1327685
15-Nov-13,123.66,124.69,123.39,124.29,1784164
14-Nov-13,123.39,124.06,122.85,123.74,1488015
13-Nov-13,121.91,123.17,121.60,123.17,1679297
12-Nov-13,121.61,122.73,121.52,122.45,1587965
11-Nov-13,122.74,123.67,122.10,123.02,1275660
8-Nov-13,122.21,122.89,121.12,122.78,2314755
7-Nov-13,124.74,124.74,122.51,122.78,2459632
6-Nov-13,120.44,124.56,120.32,124.07,3065872
5-Nov-13,120.15,120.43,119.10,120.13,1419737
4-Nov-13,120.00,120.40,119.26,120.34,1589212
1-Nov-13,118.71,119.80,118.55,119.62,2187706
31-Oct-13,117.86,118.60,117.47,118.00,1588489
30-Oct-13,118.59,118.90,117.21,117.76,1108645
29-Oct-13,117.67,118.99,117.37,118.75,1881314
28-Oct-13,116.20,118.29,116.20,117.35,1809729
25-Oct-13,115.97,116.46,115.29,116.44,1840085
24-Oct-13,115.54,116.80,115.18,116.24,2250079
23-Oct-13,117.25,118.03,117.02,117.16,1183247
22-Oct-13,117.18,118.89,117.09,117.81,1386138
21-Oct-13,117.41,117.50,116.75,117.38,1454575
18-Oct-13,118.32,118.35,116.63,117.64,2728000
17-Oct-13,117.23,118.70,117.10,118.26,2099740
16-Oct-13,116.27,117.49,115.62,117.36,1854872
15-Oct-13,115.76,116.11,115.27,115.36,1503334
14-Oct-13,115.01,116.30,115.01,116.26,1195117
11-Oct-13,115.16,116.00,114.74,115.90,1563043
10-Oct-13,114.98,115.96,114.13,115.70,2388285
9-Oct-13,111.08,115.23,110.15,114.59,5852776
8-Oct-13,113.49,113.79,112.12,112.21,2148587
7-Oct-13,113.81,114.16,113.36,113.41,1294540
4-Oct-13,114.18,114.94,114.03,114.44,1084988
3-Oct-13,114.34,115.14,113.90,114.42,1608037
2-Oct-13,114.62,115.09,114.32,114.82,1640151
1-Oct-13,115.11,115.17,114.65,115.00,1454630
30-Sep-13,115.03,115.56,114.74,115.17,1830469
27-Sep-13,115.61,116.21,115.42,115.72,898256
26-Sep-13,115.89,116.48,115.24,116.40,1039095
25-Sep-13,116.45,116.57,115.00,115.41,2271407
24-Sep-13,117.32,118.08,116.32,116.34,1649936
23-Sep-13,117.08,118.17,117.05,117.57,1762556
20-Sep-13,119.36,119.45,117.61,117.94,2589578
19-Sep-13,119.07,119.47,118.64,119.20,1228685
18-Sep-13,117.68,119.06,116.96,118.64,1858820
17-Sep-13,117.30,118.52,117.09,117.91,990922
16-Sep-13,118.36,118.46,116.96,117.35,1782654
13-Sep-13,118.53,118.57,116.91,117.03,1661583
12-Sep-13,119.06,119.33,117.86,118.19,1371136
11-Sep-13,117.57,119.34,117.50,119.25,1808187
10-Sep-13,115.85,117.56,115.53,117.32,1665630
9-Sep-13,114.17,115.47,113.93,115.35,1262644
6-Sep-13,114.30,115.01,113.12,114.35,2231975
5-Sep-13,113.00,115.10,113.00,114.62,2564060
4-Sep-13,111.99,112.28,111.35,111.50,1398392
3-Sep-13,112.81,113.13,111.55,111.98,1204627
30-Aug-13,111.74,112.19,111.15,111.87,1207686
29-Aug-13,110.29,111.89,110.19,111.39,1387952
28-Aug-13,111.72,111.72,110.36,110.46,1649794
27-Aug-13,111.23,111.87,111.03,111.67,1415470
26-Aug-13,113.00,113.12,111.84,111.87,1033514
23-Aug-13,112.59,113.49,111.66,113.07,1449229
22-Aug-13,112.05,112.58,111.90,112.24,998884
21-Aug-13,112.63,112.87,111.85,111.96,1329774
20-Aug-13,112.24,113.29,112.10,112.84,1449461
19-Aug-13,111.90,112.94,111.80,112.08,1260770
16-Aug-13,111.77,112.51,111.65,111.90,1651380
15-Aug-13,112.46,112.78,111.51,111.79,1657013
14-Aug-13,115.15,115.25,113.59,113.78,1657253
13-Aug-13,116.34,116.35,114.75,115.65,1230433
12-Aug-13,115.59,116.21,115.02,115.73,1596807
9-Aug-13,116.86,117.24,115.37,115.63,1677143
8-Aug-13,118.06,118.91,116.08,117.39,2373419
7-Aug-13,119.15,119.52,118.46,119.34,1298486
6-Aug-13,119.24,119.92,119.02,119.50,1308478
5-Aug-13,119.45,120.20,118.94,120.07,1336829
2-Aug-13,118.30,119.50,117.92,119.37,1504570
1-Aug-13,118.07,118.60,117.65,118.34,1265363
31-Jul-13,117.55,118.10,116.97,117.42,1925224
30-Jul-13,117.84,118.31,116.77,116.93,1162466
29-Jul-13,116.48,117.70,116.24,117.14,1198066
26-Jul-13,116.77,117.00,115.54,116.57,1863058
25-Jul-13,117.09,117.68,116.66,117.45,1352152
24-Jul-13,119.00,119.39,117.25,117.90,1726944
23-Jul-13,118.37,119.15,118.29,119.10,1079585
22-Jul-13,118.82,118.83,117.65,118.05,1157965
19-Jul-13,117.58,118.14,116.57,118.07,1639191
18-Jul-13,117.34,117.60,116.40,117.06,1180656
17-Jul-13,116.96,117.70,116.35,117.40,1277085
16-Jul-13,116.17,116.74,115.55,116.53,1295143
15-Jul-13,116.00,116.24,115.12,115.89,1156403
12-Jul-13,115.47,116.88,115.20,116.46,2233231
11-Jul-13,114.84,115.94,114.34,115.90,1550024
10-Jul-13,113.48,114.04,113.31,113.65,1270716
9-Jul-13,113.09,113.60,112.75,113.35,1360797
8-Jul-13,112.34,112.97,112.07,112.62,1525371
5-Jul-13,112.24,112.31,110.71,111.76,1366659
3-Jul-13,110.43,111.29,110.06,110.91,755129
2-Jul-13,110.63,111.87,110.45,110.85,1279653
